date,code,open,high,low,close,volume,amount,adjustflag,turn
2022-03-31,sh.688333,184.2000,185.9700,150.0000,155.0000,6938082,1133556343.2100,3,15.025100
2022-04-29,sh.688333,154.0300,154.8800,118.4600,141.8400,4751479,654429475.7500,3,10.289900
2022-05-31,sh.688333,140.0300,182.4500,140.0300,180.3000,5525551,907013382.3800,3,11.966100
2022-06-30,sh.688333,180.1000,198.8000,177.0100,182.7300,7935225,1484340245.7200,3,17.184500
2022-07-29,sh.688333,182.3600,214.6000,174.0100,201.6300,8315134,1625803419.0500,3,15.027700
2022-08-31,sh.688333,201.6400,244.0100,198.0000,199.4000,14981313,3333825678.7800,3,18.543300
2022-09-30,sh.688333,198.0300,227.9100,136.0000,137.8000,11299380,2246863798.5100,3,13.270100
2022-10-31,sh.688333,136.2100,169.9900,131.0600,163.8700,9620024,1457270633.5700,3,8.505100
2022-11-30,sh.688333,165.0000,166.4700,138.0000,143.3900,12288236,1906839186.9800,3,10.864000
2022-12-30,sh.688333,143.6500,149.8000,126.0000,142.7500,19713339,2718920297.2100,3,17.428700
2023-01-31,sh.688333,141.5000,160.8900,135.3600,156.4200,13351497,1941234228.9900,3,11.748000
2023-02-28,sh.688333,156.4200,164.9500,146.0500,156.1800,15467128,2411730698.3100,3,13.543600
2023-03-31,sh.688333,155.0200,158.7800,138.1000,146.3700,14712531,2154698760.2900,3,12.883000
2023-04-28,sh.688333,147.8400,148.5800,125.0000,132.0000,18389621,2544639053.9200,3,16.102700
2023-05-31,sh.688333,131.2200,132.0000,84.0400,100.0000,22386983,2301973609.1800,3,15.576300
2023-06-30,sh.688333,99.6100,107.5000,93.3100,105.7400,21674977,2177502216.8200,3,13.556900
2023-07-31,sh.688333,105.8700,137.4800,103.5000,120.6000,56044422,6901507436.5200,3,35.053600
2023-08-31,sh.688333,119.5100,126.2000,108.7300,122.0100,33046720,3912906724.2900,3,20.669500
2023-09-28,sh.688333,120.5000,127.9500,112.8100,118.0000,22134919,2649101389.4200,3,13.833100
2023-10-31,sh.688333,118.0000,120.8000,98.5000,107.3300,22282232,2404508069.2000,3,13.905400
2023-11-30,sh.688333,106.2800,122.0000,103.9200,105.3000,30679320,3480206293.1800,3,19.145700
2023-12-29,sh.688333,104.5400,119.3600,101.2000,115.9000,27902785,3089679987.3500,3,17.413200
2024-01-31,sh.688333,116.0000,116.4200,69.2600,70.1500,45699866,3938138571.9300,3,28.519600
2024-02-29,sh.688333,70.0000,86.3000,62.0300,82.0000,41117237,3146298655.9300,3,25.369600
2024-03-29,sh.688333,82.0000,89.5000,76.8000,80.0600,38061120,3140648153.8500,3,23.483900
2024-04-30,sh.688333,81.2000,82.5000,67.3600,77.8800,36100486,2711548038.6800,3,22.274300
2024-05-31,sh.688333,78.9800,88.4000,57.4800,61.6300,42103170,2869166379.1400,3,20.935500
2024-06-28,sh.688333,61.8000,62.5700,47.9600,48.4500,54208067,2983339298.2200,3,23.016500
2024-07-31,sh.688333,48.5200,53.7800,45.6700,52.5500,51121369,2540238127.0100,3,18.810500
2024-08-30,sh.688333,52.6300,53.6600,43.2300,46.3900,41432491,1973796487.3900,3,15.245300
2024-09-30,sh.688333,46.5000,53.2200,37.1100,52.2100,62316807,2667849613.4800,3,22.929900
2024-10-31,sh.688333,62.6000,62.6000,43.2300,45.3500,157318421,8206229001.7700,3,57.886800
2024-11-29,sh.688333,45.3500,55.8500,41.2300,47.4500,125235772,6038008697.8400,3,46.081800
2024-12-31,sh.688333,48.0000,49.7700,39.4300,39.4300,107185922,4773163592.0000,3,39.440000
2025-01-27,sh.688333,39.3500,50.7400,37.7200,49.7000,124655893,5348867874.4100,3,45.868600
2025-02-28,sh.688333,48.9400,71.6600,48.6800,65.1600,172155004,10037304202.8200,3,63.346400
2025-03-31,sh.688333,64.7500,95.8000,63.5000,73.3500,167353608,13070550332.8300,3,61.579600
2025-04-30,sh.688333,74.1000,74.9900,51.5000,67.6800,133002242,8262485912.4400,3,48.939400
2025-05-30,sh.688333,67.8900,73.3900,57.2600,58.7900,88339863,5693146813.2000,3,32.505400
2025-06-30,sh.688333,58.3100,63.9200,55.1700,59.5600,117908306,6926339536.4200,3,43.385700
2025-07-31,sh.688333,59.5900,66.2000,56.0600,59.1000,171378912,10563500154.1000,3,63.060800
2025-08-29,sh.688333,59.0000,85.4900,58.5000,79.5000,259415973,19028102090.3700,3,95.454600
2025-09-30,sh.688333,79.6000,84.3600,69.5000,76.3300,181467581,13848079247.2300,3,66.240600
2025-10-31,sh.688333,76.6000,79.9800,66.4000,75.5300,100303670,7282264056.2600,3,36.564100
2025-11-28,sh.688333,75.1800,79.9000,69.5000,78.5500,148114818,11079003235.3800,3,53.993200
2021-11-30,sh.688336,17.8500,19.6300,17.5500,19.1600,11412410,214092952.3700,3,16.112300
2021-12-31,sh.688336,19.1600,19.2400,17.7200,18.5500,11707868,214221390.1700,3,16.529300
2022-01-28,sh.688336,18.5100,20.2200,17.4100,17.6000,18003978,344913257.4900,3,25.418000
2022-02-28,sh.688336,17.8800,18.1100,17.2400,17.8000,6666409,118246416.9200,3,9.411700
2022-03-31,sh.688336,17.7000,18.4700,16.1300,18.1000,13708247,240322250.7200,3,19.337500
2022-04-29,sh.688336,17.9000,18.4300,13.4100,14.1300,10073111,163734363.9000,3,14.143200
2022-05-31,sh.688336,14.1400,15.0500,13.8400,14.4400,7602943,110126916.8900,3,10.675100
2022-06-30,sh.688336,14.2200,16.3900,14.2200,15.5400,13375028,208439170.1000,3,17.987700
2022-07-29,sh.688336,15.7500,15.8600,14.5900,14.6500,8631216,130666621.1400,3,9.500200
2022-08-31,sh.688336,14.6700,14.8900,13.4400,13.7000,11290618,159861839.3600,3,12.249900
2022-09-30,sh.688336,13.7000,14.0800,12.2400,12.3600,6574653,87474364.7700,3,7.133400
2022-10-31,sh.688336,12.5600,13.5900,11.9500,13.4800,6982306,90953377.2600,3,7.575800
2022-11-30,sh.688336,13.4800,15.5200,13.3400,14.3200,19355583,284596947.4300,3,21.000500
2022-12-30,sh.688336,14.4500,15.2100,12.5900,12.7000,15390702,215339912.2000,3,16.611600
2023-01-31,sh.688336,12.8300,14.9500,12.8100,14.5900,17155854,236430797.5600,3,18.498600
2023-02-28,sh.688336,14.6100,15.7500,14.5100,15.7000,19454425,293357342.8300,3,20.977300
2023-03-31,sh.688336,15.7000,16.5600,14.9200,15.9800,35157937,551074130.0500,3,37.909600
2023-04-28,sh.688336,15.9000,22.3400,15.8300,19.1700,84873716,1637022802.8500,3,91.516400
2023-05-31,sh.688336,19.1500,19.2900,16.9500,18.4900,49789090,891841027.6800,3,53.686100
2023-06-30,sh.688336,18.4000,18.6900,16.0200,17.0900,40269041,688704539.6100,3,43.420700
2023-07-31,sh.688336,17.1000,20.8600,16.9000,20.0500,60514841,1140745966.9700,3,65.251100
2023-08-31,sh.688336,20.0700,20.5900,17.9700,20.1700,60436787,1155110086.0600,3,65.166900
2023-09-28,sh.688336,20.1500,22.6900,18.5800,21.6200,64179799,1354113100.5300,3,69.202800
2023-10-31,sh.688336,21.5100,23.9300,20.1300,23.1000,59699285,1281911187.1300,3,64.371900
2023-11-30,sh.688336,23.2700,24.7600,22.7500,24.3500,55443833,1316774857.1300,3,59.783300
2023-12-29,sh.688336,24.1700,25.4800,21.5300,22.5100,57191121,1331485489.6200,3,61.667300
2024-01-31,sh.688336,22.5500,22.9400,18.9200,20.0700,45473094,966606922.5200,3,49.032000
2024-02-29,sh.688336,19.8800,24.4000,16.1500,23.3300,45463320,984603668.2100,3,49.021600
2024-03-29,sh.688336,23.4600,26.7800,22.3000,22.8700,57405247,1407163687.4500,3,61.898200
2024-04-30,sh.688336,23.2800,24.5100,20.5800,23.9600,54754465,1219459455.3800,3,59.039800
2024-05-31,sh.688336,24.1000,25.0800,22.1200,22.5200,36501914,872424899.9000,3,39.358700
2024-06-28,sh.688336,23.1800,23.5600,20.2500,20.3500,48098556,1070548824.8600,3,51.863300
2024-07-31,sh.688336,20.4100,20.5300,17.7300,19.0900,36501013,699720517.2100,3,29.469000
2024-08-30,sh.688336,19.1000,19.4200,15.2200,16.9200,44047038,759254879.9300,3,7.141500
2024-09-30,sh.688336,16.9700,22.0900,16.2900,22.0800,52752284,945719059.4100,3,8.552600
2024-10-31,sh.688336,25.7100,26.4400,21.2000,23.5000,60450979,1420559538.5200,3,9.801000
2024-11-29,sh.688336,23.5600,25.6900,22.1700,22.9000,51460086,1229413168.3500,3,8.343300
2024-12-31,sh.688336,22.7300,23.7500,21.3200,21.4200,35063944,779117340.2400,3,5.684900
2025-01-27,sh.688336,21.4200,22.8000,19.8200,22.3700,33822804,723902011.6000,3,5.483800
2025-02-28,sh.688336,22.4100,27.3600,22.1100,26.3900,56471589,1366991444.6100,3,9.155800
2025-03-31,sh.688336,25.9800,30.3000,25.9800,27.9500,88128225,2431305947.2600,3,14.288200
2025-04-30,sh.688336,27.7300,30.6700,23.4600,29.0800,87893429,2457454703.9800,3,14.250200
2025-05-30,sh.688336,29.1800,64.5500,26.8000,58.0000,173279087,8624940816.0600,3,28.093900
2025-06-30,sh.688336,57.3200,68.6800,51.8000,54.2400,204742314,12145027196.5100,3,33.195100
2025-07-31,sh.688336,54.4000,61.9800,51.4400,54.3400,196219256,10952345999.4300,3,31.813100
2025-08-29,sh.688336,54.1900,56.8700,46.7800,52.6000,127996574,6658154173.7000,3,20.752100
2025-09-30,sh.688336,51.6600,63.3000,50.5800,56.8200,162659909,9032331642.1300,3,26.372200
2025-10-31,sh.688336,56.8200,72.9600,49.8000,72.9600,134765174,7930981706.6900,3,21.849600
2025-11-28,sh.688336,79.8700,83.0000,62.2600,65.7000,181201966,12724627944.5800,3,29.378400
2023-04-28,sh.688343,121.0000,127.0000,65.2800,68.8300,395900381,34808372759.2300,3,531.188700
2023-05-31,sh.688343,68.8300,81.5100,60.4000,76.0000,223236053,15433711661.0400,3,299.521100
2023-06-30,sh.688343,74.7000,85.3000,61.7000,63.6100,184914538,14151243400.0400,3,248.104000
2023-07-31,sh.688343,63.5000,68.2700,54.8600,56.6000,75790850,4735362695.6900,3,101.690200
2023-08-31,sh.688343,57.1500,59.2000,47.5000,54.0400,72187998,3879937545.7400,3,96.559400
2023-09-28,sh.688343,54.0900,54.4900,43.8100,47.5000,47068662,2298102946.6900,3,61.727200
2023-10-31,sh.688343,47.0500,52.8800,43.0500,46.0200,75923932,3616290773.2300,3,92.792700
2023-11-30,sh.688343,45.8900,62.5900,45.8000,53.9100,122311897,6737212088.5100,3,149.487300
2023-12-29,sh.688343,53.8600,60.3100,46.3000,49.2500,63082198,3440411550.6900,3,77.097900
2024-01-31,sh.688343,49.1000,49.4200,35.3800,35.4200,39460448,1651088878.3300,3,48.227800
2024-02-29,sh.688343,35.6700,42.4100,27.9900,39.5000,52783491,1910094752.8700,3,64.511000
2024-03-29,sh.688343,40.0000,45.8400,36.5800,37.0000,106838445,4444139048.3600,3,130.575900
2024-04-30,sh.688343,37.4300,39.4900,25.7700,29.9700,90866397,2792222467.7100,3,49.341500
2024-05-31,sh.688343,30.6900,30.8900,26.5000,28.3100,92871913,2635823442.3800,3,36.016300
2024-06-28,sh.688343,28.6000,34.1800,25.6400,28.5500,210464552,6484808357.4900,3,81.619400
2024-07-31,sh.688343,28.5000,31.2000,25.5600,29.4500,133687161,3753987434.7600,3,51.844900
2024-08-30,sh.688343,29.6300,29.7500,21.9500,23.3100,76836198,1941163557.9900,3,29.797800
2024-09-30,sh.688343,23.3000,30.0300,19.8700,29.9100,68532284,1622745333.8400,3,26.577300
2024-10-31,sh.688343,35.8900,35.8900,27.5000,30.4600,205124412,6483307373.3600,3,79.548700
2024-11-29,sh.688343,30.4000,44.2100,28.4000,41.2500,366212933,13693839776.0300,3,142.019800
2024-12-31,sh.688343,42.4200,62.2400,39.8900,49.6000,561294237,28142954012.3800,3,217.673800
2025-01-27,sh.688343,49.6000,52.4200,41.5200,48.3000,301872228,14097532933.2300,3,117.068100
2025-02-28,sh.688343,51.0000,85.2000,50.5000,72.9100,659124110,45444150328.9900,3,255.612800
2025-03-31,sh.688343,72.9900,78.4900,54.6100,57.3400,320297150,21582578855.5400,3,124.213400
2025-04-30,sh.688343,57.7500,59.6600,44.6200,55.5600,221724331,11718501622.1100,3,85.322300
2025-05-30,sh.688343,56.4000,58.2800,47.1000,47.5100,125001590,6568248193.1100,3,48.052300
2025-06-30,sh.688343,46.8500,52.1300,45.6200,49.4200,143133042,6959054319.6000,3,55.022200
2025-07-31,sh.688343,49.5000,61.5200,46.3000,58.5500,184829346,9644391973.8700,3,70.652200
2025-08-29,sh.688343,58.9900,103.3100,57.0100,99.9200,523650066,39964520886.9800,3,198.479800
2025-09-30,sh.688343,106.0000,111.0000,80.0200,88.4800,496208989,44010620898.8000,3,188.079000
2025-10-31,sh.688343,89.6200,92.5000,75.4000,77.3400,176846846,14265470607.4600,3,67.030800
2025-11-28,sh.688343,77.0000,78.1200,68.3800,73.9500,151527331,11128655699.8100,3,57.433300
2022-07-29,sh.688353,109.9800,129.2000,102.2200,109.3500,76871662,8865330717.9100,3,305.211600
2022-08-31,sh.688353,108.0000,113.8800,86.0600,86.7900,59028226,6213136498.2600,3,234.365800
2022-09-30,sh.688353,87.0000,87.7200,68.8800,68.8800,25735433,2060627811.4600,3,102.180100
2022-10-31,sh.688353,68.8800,81.8500,62.2700,63.8200,21916967,1585458542.0600,3,87.019200
2022-11-30,sh.688353,64.5000,84.0000,63.8300,75.0500,39820186,2935173590.2500,3,158.102100
2022-12-30,sh.688353,76.1800,78.6800,64.4800,64.7200,23417528,1691698783.9400,3,92.976800
2023-01-31,sh.688353,64.7900,71.9800,64.2200,69.1400,10632605,729900326.6800,3,41.110400
2023-02-28,sh.688353,69.2100,78.9900,67.3500,69.6000,21998682,1594014768.9100,3,83.177600
2023-03-31,sh.688353,69.4500,69.4700,63.5600,65.8000,11163829,741310809.6600,3,42.084500
2023-04-28,sh.688353,65.5000,68.2100,54.4500,56.0600,11009508,702819690.1900,3,41.139000
2023-05-31,sh.688353,55.6500,56.6700,33.4000,34.1100,11093934,440655820.7700,3,30.428700
2023-06-30,sh.688353,33.9800,41.0900,33.8100,36.9800,20409490,744758674.5700,3,53.220000
2023-07-31,sh.688353,36.8500,37.7700,34.5600,35.7000,11114267,403713475.8300,3,24.108200
2023-08-31,sh.688353,35.5700,37.4300,31.8800,33.2600,11592015,403371760.5500,3,21.435900
2023-09-28,sh.688353,33.1100,33.7500,30.2000,31.0500,7973788,254522341.7600,3,14.745200
2023-10-31,sh.688353,31.4200,32.2000,28.2100,30.3200,8115384,244863759.0000,3,15.006500
2023-11-30,sh.688353,30.3300,31.7400,28.9500,29.1900,10160880,312148816.5500,3,18.566900
2023-12-29,sh.688353,29.0200,30.2400,25.3400,27.4000,14121705,389993726.6400,3,24.675800
2024-01-31,sh.688353,27.5500,27.9200,23.6900,24.2600,21765939,567527131.0300,3,36.942500
2024-02-29,sh.688353,24.3800,26.8800,21.4000,25.5000,9605616,237143522.1400,3,15.878800
2024-03-29,sh.688353,25.5900,26.0000,23.3100,24.1300,12294124,303233270.3200,3,20.056900
2024-04-30,sh.688353,24.1300,26.5000,20.7900,21.6200,19198025,460524901.3600,3,31.320200
2024-05-31,sh.688353,21.8300,23.1500,20.0000,20.6700,17643846,376958378.6600,3,28.784500
2024-06-28,sh.688353,20.7100,20.7400,16.9300,17.3600,10067541,186318653.9100,3,16.424600
2024-07-31,sh.688353,17.4000,17.6300,15.5200,16.4400,8542920,140424532.6500,3,13.804400
2024-08-30,sh.688353,16.4800,16.7300,14.4500,15.3700,9641065,151447298.2500,3,15.422200
2024-09-30,sh.688353,15.2700,20.0900,14.6600,19.6300,13909604,229172057.9700,3,22.250200
2024-10-31,sh.688353,22.8000,25.0100,18.2000,22.9600,53332369,1178407054.4700,3,85.312300
2024-11-29,sh.688353,22.9800,30.8400,21.1800,26.9300,94369900,2481536999.8300,3,150.957100
2024-12-31,sh.688353,27.0000,28.9800,22.5700,23.3800,40544048,1056794989.9600,3,64.855400
2025-01-27,sh.688353,23.3900,23.9700,20.5000,21.8600,11233548,245599830.0300,3,17.969600
2025-02-28,sh.688353,21.8700,26.5500,21.6100,24.8800,24689541,610523767.7200,3,39.494200
2025-03-31,sh.688353,24.9000,26.7300,21.6000,22.0100,25397938,600197351.0100,3,40.627400
2025-04-30,sh.688353,22.0500,22.5000,17.6100,21.4800,16691148,342826693.6200,3,26.699700
2025-05-30,sh.688353,21.4600,22.2300,20.0900,20.6700,11581952,245469304.5000,3,18.526800
2025-06-30,sh.688353,20.6100,37.7900,20.5300,33.0800,121041612,3530327245.0500,3,193.622000
2025-07-31,sh.688353,33.3300,40.8000,30.3800,34.1500,148355932,5047820299.9000,3,177.916600
2025-08-29,sh.688353,33.8100,38.2000,31.4100,33.8500,117753364,4137571629.4600,3,98.893400
2025-09-30,sh.688353,33.6200,50.7000,33.5000,47.0100,194944912,8441357099.7300,3,163.721600
2025-10-31,sh.688353,47.0300,51.7700,40.5000,48.0900,144609068,6638648510.4300,3,121.447800
2025-11-28,sh.688353,48.3300,155.0000,44.6300,111.8000,337763970,32977234819.5800,3,283.666300
2022-10-31,sh.688372,90.0000,117.6800,80.0000,96.2800,30714682,3056230968.0700,3,171.005300
2022-11-30,sh.688372,96.6600,122.8800,87.1600,119.5300,68773355,7057134338.4500,3,382.898800
2022-12-30,sh.688372,121.0000,126.7000,94.0000,95.2400,27171639,2983271567.1800,3,151.279200
2023-01-31,sh.688372,95.2400,128.0000,93.1700,122.5000,17804375,1961674211.1200,3,99.126500
2023-02-28,sh.688372,122.4900,128.1900,108.3100,113.3900,21082863,2443602702.2300,3,117.379800
2023-03-31,sh.688372,113.3900,118.0000,98.0200,105.8300,29986893,3218058673.2100,3,166.953400
2023-04-28,sh.688372,105.8000,148.0000,102.0100,115.1800,45146834,5630969691.1100,3,249.495900
2023-05-31,sh.688372,108.2400,137.0000,104.0000,132.3700,29364925,3586099885.4300,3,156.610100
2023-06-30,sh.688372,130.9200,157.0000,128.6100,153.1500,21950531,3110697947.4700,3,117.067400
2023-07-31,sh.688372,154.2600,158.8000,93.2800,96.4000,18688270,2080472584.7600,3,79.849800
2023-08-31,sh.688372,96.3800,124.0100,89.9400,118.9800,23321642,2433882192.4000,3,95.676700
2023-09-28,sh.688372,120.6800,136.9600,102.0000,105.2300,43460771,5010194618.4900,3,178.297600
2023-10-31,sh.688372,103.0500,108.3100,78.9400,86.0600,26421837,2399113304.4700,3,77.281200
2023-11-30,sh.688372,86.6000,95.0000,78.5100,87.1500,35993130,3160535706.1300,3,46.685100
2023-12-29,sh.688372,86.9900,88.5000,72.6000,78.4000,23435143,1864578135.5800,3,30.396700
2024-01-31,sh.688372,77.7100,77.9700,51.4100,51.5800,22040143,1415225252.5100,3,28.587400
2024-02-29,sh.688372,51.5800,59.1900,39.1800,56.8400,28155680,1414958178.3900,3,36.519400
2024-03-29,sh.688372,56.0300,70.0000,54.2000,66.6000,60140790,3684627099.7900,3,77.961400
2024-04-30,sh.688372,68.7400,68.7400,50.2200,53.1800,42940697,2484982403.8700,3,55.633400
2024-05-31,sh.688372,54.1400,58.5400,43.7400,47.0000,37084721,1863762429.4900,3,48.046200
2024-06-28,sh.688372,46.6800,47.8600,38.7800,39.3300,31697053,1388382377.7300,3,41.066200
2024-07-31,sh.688372,39.8600,43.0800,33.9700,42.6200,50912243,1929689080.2800,3,65.756400
2024-08-30,sh.688372,42.2300,43.7800,37.0500,42.5600,45442601,1823642906.5400,3,58.525000
2024-09-30,sh.688372,42.3000,54.0500,35.2300,54.0500,24856199,1025827650.7400,3,32.012200
2024-10-31,sh.688372,64.8600,75.9800,50.8000,60.0900,76879064,4724823812.5300,3,98.830400
2024-11-29,sh.688372,60.7900,76.7900,57.0000,63.0000,70877453,4764474110.2700,3,90.069300
2024-12-31,sh.688372,63.0800,66.5600,57.4500,58.5200,46194212,2839581971.3500,3,58.702400
2025-01-27,sh.688372,58.4700,75.5200,54.7000,70.9000,63138756,4154674130.1600,3,80.235200
2025-02-28,sh.688372,74.9300,99.9900,72.6000,90.7300,100324590,8067093967.3300,3,127.489900
2025-03-31,sh.688372,91.5100,97.0300,74.8100,80.3800,85331803,7236192141.6000,3,108.437800
2025-04-30,sh.688372,80.9700,82.0000,64.9900,78.9400,75697371,5789291424.9900,3,96.194400
2025-05-30,sh.688372,79.5800,80.4000,64.6400,65.8700,55079299,3918711812.2600,3,69.913300
2025-06-30,sh.688372,65.9500,70.5000,50.0500,60.4000,91781941,5595541017.0600,3,99.338100
2025-07-31,sh.688372,61.3300,61.9900,55.5700,60.0400,105416391,6153143232.2900,3,102.377300
2025-08-29,sh.688372,59.9300,83.7800,57.0900,82.3000,197915371,14101336271.1200,3,191.670600
2025-09-30,sh.688372,83.7800,92.2000,70.4500,89.1300,185973095,15061610581.9000,3,180.105100
2025-10-31,sh.688372,90.1000,106.6800,74.7000,103.0000,149100240,13576627011.9500,3,124.465600
2025-11-28,sh.688372,100.0000,100.0000,83.5200,93.2400,112453889,10413730581.7800,3,75.450500
2022-07-29,sh.688382,14.0000,16.5000,12.9000,15.3700,159675322,2382633779.8200,3,160.489000
2022-08-31,sh.688382,15.0500,15.1500,12.8500,12.8700,143035190,1983977119.6100,3,143.764000
2022-09-30,sh.688382,12.8700,13.0500,10.5500,10.6000,34132055,410119215.9700,3,34.306100
2022-10-31,sh.688382,10.5800,13.9200,10.1200,13.3200,67482620,834945729.4400,3,67.826700
2022-11-30,sh.688382,13.5300,18.1000,13.0300,13.9100,186635216,2906538588.8300,3,187.586300
2022-12-30,sh.688382,14.0000,15.6000,12.2600,13.2800,74804009,1027813338.0900,3,75.185000
2023-01-31,sh.688382,13.4500,17.5000,13.3000,15.1800,71519787,1101115143.2500,3,71.211000
2023-02-28,sh.688382,15.0000,19.6100,14.9700,17.5000,85136071,1537379960.9100,3,81.044800
2023-03-31,sh.688382,17.4200,18.4300,16.0800,16.3800,56675877,974849660.6700,3,53.952200
2023-04-28,sh.688382,16.6300,23.8000,15.4200,21.6900,110559657,2281975597.1500,3,105.154900
2023-05-31,sh.688382,21.4900,22.2800,18.2300,18.3000,47837541,964752792.3100,3,45.261000
2023-06-30,sh.688382,18.4800,18.8800,13.2400,13.6900,72185948,1077902157.3300,3,68.297800
2023-07-31,sh.688382,13.8200,16.2200,13.4700,14.1400,64083225,934496085.3800,3,59.486500
2023-08-31,sh.688382,14.0000,14.5600,12.2500,13.6800,65912939,889475342.5000,3,59.088100
2023-09-28,sh.688382,13.6200,14.1400,11.7000,13.7500,126502531,1659378863.2400,3,41.922200
2023-10-31,sh.688382,13.7100,17.8300,13.3300,17.4700,137038575,2109387211.8900,3,34.735600
2023-11-30,sh.688382,17.3100,18.4100,14.5200,16.7100,117365173,1969032882.3100,3,29.748900
2023-12-29,sh.688382,16.6600,17.3800,13.9000,15.1400,89437927,1376912029.5500,3,22.670300
2024-01-31,sh.688382,15.2500,15.3000,10.2000,10.3600,117520381,1491679960.2700,3,29.788100
2024-02-29,sh.688382,10.2900,12.5100,7.4000,11.6900,135482229,1379689284.3600,3,34.301600
2024-03-29,sh.688382,11.7000,13.2200,9.9100,10.0500,170609727,1951418394.4500,3,43.063700
2024-04-30,sh.688382,10.0100,11.0600,7.9100,9.7600,184364739,1721365257.0000,3,46.535600
2024-05-31,sh.688382,9.8900,10.1300,8.3000,8.7100,103039661,957430083.1200,3,26.008200
2024-06-28,sh.688382,8.6400,8.6900,7.1600,7.2300,95509652,761988849.9000,3,24.104100
2024-07-31,sh.688382,7.2500,7.7600,6.5000,7.5200,119553309,855678435.3200,3,30.131300
2024-08-30,sh.688382,7.5500,8.3000,6.6700,7.3500,101664094,766771287.0900,3,25.436000
2024-09-30,sh.688382,7.3600,9.8800,6.9800,9.7900,89173385,697128769.6000,3,22.310700
2024-10-31,sh.688382,11.7400,11.7400,9.1100,10.7800,170062207,1763868365.3700,3,42.546600
2024-11-29,sh.688382,10.6900,12.5000,9.1400,10.5300,262224675,2802212913.2900,3,65.603000
2024-12-31,sh.688382,10.5000,14.3700,10.4900,13.3000,356812512,4535751901.6200,3,89.266600
2025-01-27,sh.688382,13.3000,14.6000,12.5800,13.1300,132472094,1778734149.3600,3,33.141400
2025-02-28,sh.688382,13.0200,17.6900,12.3200,16.4600,235977323,3355654052.9800,3,59.036300
2025-03-31,sh.688382,16.6000,20.1000,16.0000,19.0900,233647141,4172297617.2800,3,58.400200
2025-04-30,sh.688382,19.0500,23.5000,14.6000,22.5600,262804616,5297448133.7800,3,65.488700
2025-05-30,sh.688382,22.6200,31.9900,18.9000,30.8000,197696949,4577529762.3000,3,49.264400
2025-06-30,sh.688382,30.6600,37.3900,29.1000,32.8200,297701115,9659163789.3400,3,74.184600
2025-07-31,sh.688382,32.4400,49.6800,30.6000,47.9000,319445830,12342374905.1700,3,79.123600
2025-08-29,sh.688382,47.9000,49.3700,36.0500,38.5000,307742289,12618533166.5300,3,73.690800
2025-09-30,sh.688382,38.5100,45.5000,29.8300,31.1100,324051626,11748451355.3100,3,77.595300
2025-10-31,sh.688382,31.0300,31.6600,25.1600,30.3000,260908382,7267478585.7900,3,62.472800
2025-11-28,sh.688382,31.0500,31.6400,24.7800,29.4800,301085634,8270720711.2100,3,72.093300
2021-11-30,sh.688388,172.3600,178.1000,132.0100,162.0000,125143042,18764566611.4500,3,73.240000
2021-12-31,sh.688388,161.6000,167.1700,118.0300,125.5500,99386890,14140894366.4100,3,58.166000
2022-01-28,sh.688388,125.9900,138.6900,114.0300,120.6400,82191614,10272091697.8600,3,48.102500
2022-02-28,sh.688388,123.0500,129.5000,104.5000,118.6200,49338282,5631681057.4900,3,28.875200
2022-03-31,sh.688388,117.8600,119.7600,85.4800,91.3900,86072890,8230922219.1900,3,50.374200
2022-04-29,sh.688388,93.3900,94.8800,58.2000,66.9900,65577240,4930994700.7100,3,38.377900
2022-05-31,sh.688388,66.0000,78.7700,61.8700,73.5200,70273071,5058280274.6700,3,41.126000
2022-06-30,sh.688388,73.8800,94.7900,72.8900,84.8700,124651995,10548582452.7800,3,72.950500
2022-07-29,sh.688388,85.0000,90.9700,76.7000,79.7000,103656980,8614788011.6400,3,56.738900
2022-08-31,sh.688388,79.0000,81.8500,61.6600,61.9100,112955397,8196671898.4800,3,48.230900
2022-09-30,sh.688388,62.0100,63.5000,52.0300,52.1600,61170678,3535821687.7700,3,26.119100
2022-10-31,sh.688388,52.5000,57.1600,48.3300,51.9000,62478475,3330451483.8100,3,26.677600
2022-11-30,sh.688388,52.2000,57.9200,49.7000,51.8000,79784447,4298445411.5100,3,34.067000
2022-12-30,sh.688388,52.6000,54.8600,43.9300,44.8500,81130273,4025777468.7600,3,34.641900
2023-01-31,sh.688388,44.8900,50.5900,44.2000,49.1300,45280893,2157852798.0700,3,19.334600
2023-02-28,sh.688388,49.4900,52.5200,46.7800,47.4400,66734078,3334820250.1900,3,28.494700
2023-03-31,sh.688388,47.3000,47.6700,43.0800,44.1900,59751066,2686366587.3000,3,25.513100
2023-04-28,sh.688388,44.1500,44.6800,36.7000,38.2600,61692693,2558657516.8500,3,24.082200
2023-05-31,sh.688388,38.2600,38.9600,24.4500,24.6500,46236249,1550446180.6200,3,14.153000
2023-06-30,sh.688388,24.6000,27.9900,24.3800,26.9200,109308214,2842512120.9300,3,26.543600
2023-07-31,sh.688388,26.9800,28.2100,23.3400,24.7000,116433560,2985273191.3400,3,28.273900
2023-08-31,sh.688388,24.8300,25.1800,19.8000,21.0100,81140617,1821926498.1200,3,19.703500
2023-09-28,sh.688388,21.0900,22.0400,20.0600,20.5000,68803063,1447424100.0900,3,16.707500
