股票代码,数据周期,周期名称,低换手日期,低换手率,低换手价格,最低价日期,最低价,周期差,是否同周期,分析周期数,有效周期数,最大跌幅%,备注
sz.300363,W,周,2024-04-30,4.2652,16.81,2024-07-05,11.18,9,否,10,9,-33.49196906603212,后9周
sz.300363,W,周,2023-06-21,4.3232,28.78,2023-08-25,23.8,9,否,10,9,-17.30368311327311,后9周
sz.300363,W,周,2024-01-05,4.3233,23.62,2024-02-08,14.71,5,否,10,9,-37.72226926333616,后5周
sz.300363,W,周,2024-04-03,4.4107,17.92,2024-06-07,13.43,9,否,10,9,-25.05580357142858,后9周
sz.300363,W,周,2024-05-31,4.5298,14.75,2024-07-12,10.93,6,否,10,9,-25.898305084745765,后6周
sz.300363,W,周,2023-05-19,4.6548,32.1,2023-07-21,26.81,9,否,10,9,-16.479750778816207,后9周
sz.300363,W,周,2024-01-19,4.8461,21.74,2024-02-08,14.71,3,否,10,9,-32.33670653173873,后3周
sz.300373,W,周,2025-01-27,0.9857,43.2,2025-03-07,43.11,5,否,10,9,-0.20833333333334123,后5周
sz.300373,W,周,2023-09-28,2.4143,34.96,2023-10-27,33.94,3,否,10,9,-2.9176201372997803,后3周
sz.300373,W,周,2024-09-20,2.4694,33.4,2024-09-20,33.2,0,是,10,9,-0.5988023952095681,同周
sz.300373,W,周,2023-12-22,2.9497,34.67,2024-02-02,32.48,6,否,10,9,-6.316700317277199,后6周
sz.300373,W,周,2023-05-05,3.0188,41.75,2023-06-09,39.5,5,否,10,9,-5.389221556886228,后5周
sz.300373,W,周,2024-01-05,3.0713,34.79,2024-02-02,32.48,4,否,10,9,-6.639839034205237,后4周
sz.300373,W,周,2023-12-15,3.1635,35.67,2024-02-02,32.48,7,否,10,9,-8.943089430894322,后7周
sz.300373,W,周,2023-08-11,3.2039,40.78,2023-08-25,32.56,2,否,10,9,-20.156939676311914,后2周
sz.300373,W,周,2024-04-03,3.3099,37.56,2024-04-19,34.36,2,否,10,9,-8.519701810436642,后2周
sz.300373,W,周,2024-01-12,3.4277,34.19,2024-02-02,32.48,3,否,10,9,-5.001462415911088,后3周
sz.300378,W,周,2024-04-30,5.5562,17.61,2024-06-28,15.34,8,否,10,9,-12.890403180011356,后8周
sz.300378,W,周,2023-05-05,5.8454,20.43,2023-05-19,18.93,2,否,10,9,-7.342143906020558,后2周
sz.300378,W,周,2024-06-14,6.3203,17.08,2024-07-19,14.47,5,否,10,9,-15.281030444964857,后5周
sz.300378,W,周,2024-07-26,6.7982,15.03,2024-07-26,14.65,0,是,10,9,-2.5282767797737793,同周
sz.300378,W,周,2023-05-26,7.2463,20.26,2023-05-26,19.41,0,是,10,9,-4.195459032576513,同周
sz.300378,W,周,2024-05-31,7.3811,17.42,2024-07-19,14.47,7,否,10,9,-16.9345579793341,后7周
sz.300378,W,周,2024-07-19,7.6323,15.23,2024-07-19,14.47,0,是,10,9,-4.9901510177281665,同周
sz.300378,W,周,2024-08-09,7.8215,15.01,2024-08-09,14.83,0,是,10,9,-1.1992005329780129,同周
sz.300378,W,周,2024-06-21,8.3625,16.69,2024-07-19,14.47,4,否,10,9,-13.301378070701023,后4周
sz.300378,W,周,2024-07-05,8.6119,15.82,2024-07-19,14.47,2,否,10,9,-8.533501896333751,后2周
sz.300382,W,周,2024-04-30,1.9255,7.3,2024-07-05,5.46,9,否,10,9,-25.205479452054792,后9周
sz.300382,W,周,2024-01-05,2.3262,9.35,2024-02-08,5.65,5,否,10,9,-39.572192513368975,后5周
sz.300382,W,周,2023-05-05,2.509,12.84,2023-06-16,11.11,6,否,10,9,-13.473520249221188,后6周
sz.300382,W,周,2024-06-14,2.6251,6.61,2024-07-26,4.99,6,否,10,9,-24.508320726172467,后6周
sz.300382,W,周,2023-12-15,2.7907,9.6,2024-02-08,5.65,8,否,10,9,-41.14583333333333,后8周
sz.300382,W,周,2024-04-03,2.866,7.81,2024-06-07,6.22,9,否,10,9,-20.358514724711906,后9周
sz.300382,W,周,2023-08-11,3.08,11.36,2023-10-20,9.81,9,否,10,9,-13.64436619718309,后9周
sz.300382,W,周,2023-09-28,3.1715,10.59,2023-10-27,9.1,3,否,10,9,-14.069877242681777,后3周
sz.300382,W,周,2023-12-01,3.2953,10.21,2024-02-02,6.35,9,否,10,9,-37.806072477962786,后9周
sz.300382,W,周,2023-11-24,3.3323,10.29,2024-01-26,7.61,9,否,10,9,-26.044703595723995,后9周
sz.300394,W,周,2025-01-27,5.8711,100.8,2025-04-03,77.51,9,否,10,9,-23.105158730158724,后9周
sz.300394,W,周,2025-04-30,5.963,68.57,2025-06-13,66.19,6,否,10,9,-3.4709056438675745,后6周
sz.300394,W,周,2024-09-20,6.2013,73.4,2024-09-27,72.49,1,否,10,9,-1.2397820163487885,后1周
sz.300394,W,周,2024-09-30,6.6251,100.5,2024-09-30,86.2,0,是,10,9,-14.228855721393034,同周
sz.300394,W,周,2025-09-30,6.8988,167.8,2025-11-28,141.14,8,否,10,9,-15.88796185935639,后8周
sz.300394,W,周,2025-10-10,7.4996,158.2,2025-11-28,141.14,7,否,9,8,-10.783817951959547,后7周
sz.300394,W,周,2025-04-03,8.7076,79.45,2025-04-11,57.11,1,否,10,9,-28.11831340465702,后1周
sz.300394,W,周,2024-04-30,8.8433,161.35,2024-06-28,83.88,8,否,10,9,-48.01363495506663,后8周
sz.300394,W,周,2024-01-05,9.8379,84.25,2024-02-02,79.54,4,否,10,9,-5.5905044510385675,后4周
sz.300394,W,周,2023-05-05,10.6278,52.4,2023-05-12,50.0,1,否,10,9,-4.580152671755722,后1周
sz.300395,W,周,2025-01-27,0.6118,37.5,2025-02-21,34.97,3,否,10,9,-6.746666666666671,后3周
sz.300395,W,周,2023-05-05,1.6523,46.33,2023-06-16,42.58,6,否,10,9,-8.094107489747463,后6周
sz.300395,W,周,2023-06-21,1.691,45.24,2023-08-04,38.81,6,否,10,9,-14.213085764809902,后6周
sz.300395,W,周,2023-09-28,1.8093,45.24,2023-11-03,37.61,4,否,10,9,-16.86560565870911,后4周
sz.300395,W,周,2024-09-20,2.3287,29.03,2024-09-20,27.87,0,是,10,9,-3.9958663451601795,同周
sz.300395,W,周,2023-05-19,2.3403,46.81,2023-06-16,42.58,4,否,10,9,-9.036530655842776,后4周
sz.300395,W,周,2023-07-21,2.4618,43.0,2023-08-04,38.81,2,否,10,9,-9.744186046511622,后2周
sz.300395,W,周,2023-09-22,2.6339,45.06,2023-11-03,37.61,5,否,10,9,-16.53351087438971,后5周
sz.300395,W,周,2023-10-20,2.6378,41.95,2023-12-22,32.85,9,否,10,9,-21.692491060786654,后9周
sz.300395,W,周,2023-05-12,2.7518,44.0,2023-06-16,42.58,5,否,10,9,-3.2272727272727315,后5周
sz.300408,W,周,2025-01-27,0.7438,37.9,2025-02-21,36.99,3,否,10,9,-2.4010554089709673,后3周
sz.300408,W,周,2023-05-05,0.9955,29.5,2023-05-12,28.18,1,否,10,9,-4.474576271186441,后1周
sz.300408,W,周,2023-09-28,1.2435,31.0,2023-10-27,27.85,3,否,10,9,-10.16129032258064,后3周
sz.300408,W,周,2023-09-08,1.2779,31.98,2023-10-27,27.85,6,否,10,9,-12.914321450906813,后6周
sz.300408,W,周,2024-09-20,1.2859,29.65,2024-09-20,29.21,0,是,10,9,-1.4839797639123027,同周
sz.300408,W,周,2023-09-15,1.3195,31.03,2023-10-27,27.85,5,否,10,9,-10.248146954560102,后5周
sz.300408,W,周,2024-05-17,1.3987,27.73,2024-05-17,27.26,0,是,10,9,-1.694915254237284,同周
sz.300408,W,周,2023-08-18,1.4232,31.46,2023-10-27,27.85,9,否,10,9,-11.474888747616019,后9周
sz.300408,W,周,2023-09-22,1.4916,30.77,2023-10-27,27.85,4,否,10,9,-9.489762755931096,后4周
sz.300408,W,周,2023-08-25,1.5287,29.89,2023-10-27,27.85,8,否,10,9,-6.825025092004012,后8周
sz.300409,W,周,2023-05-05,1.8118,12.8,2023-06-30,11.92,8,否,10,9,-6.875000000000006,后8周
sz.300409,W,周,2025-01-27,2.3527,13.14,2025-01-27,13.14,0,是,10,9,0.0,同周
sz.300409,W,周,2023-09-28,2.8294,11.04,2023-10-27,10.42,3,否,10,9,-5.615942028985501,后3周
sz.300409,W,周,2023-06-21,2.9153,12.11,2023-08-25,10.71,9,否,10,9,-11.560693641618485,后9周
sz.300409,W,周,2023-09-22,3.0853,11.16,2023-10-27,10.42,4,否,10,9,-6.630824372759858,后4周
sz.300409,W,周,2024-01-05,3.3629,10.79,2024-02-08,6.77,5,否,10,9,-37.256719184430025,后5周
sz.300409,W,周,2023-08-11,3.4285,12.49,2023-10-20,10.62,9,否,10,9,-14.97197758206566,后9周
sz.300409,W,周,2023-09-15,3.5692,11.09,2023-10-27,10.42,5,否,10,9,-6.041478809738503,后5周
sz.300409,W,周,2023-05-26,3.7744,12.91,2023-06-30,11.92,5,否,10,9,-7.6684740511231615,后5周
sz.300409,W,周,2023-09-08,3.9883,11.2,2023-10-27,10.42,6,否,10,9,-6.964285714285709,后6周
sz.300415,W,周,2025-01-27,2.4148,20.7,2025-02-07,20.08,1,否,10,9,-2.9951690821256087,后1周
sz.300415,W,周,2023-05-05,2.7998,18.33,2023-06-09,16.66,5,否,10,9,-9.11074740861974,后5周
sz.300415,W,周,2024-09-20,2.9283,18.05,2024-09-20,17.78,0,是,10,9,-1.4958448753462579,同周
sz.300415,W,周,2024-01-05,3.1465,17.01,2024-02-08,12.9,5,否,10,9,-24.162257495590833,后5周
sz.300415,W,周,2024-09-30,3.2392,24.27,2024-11-29,19.49,8,否,10,9,-19.695096827358885,后8周
sz.300415,W,周,2023-12-22,3.5085,17.07,2024-02-08,12.9,7,否,10,9,-24.428822495606326,后7周
sz.300415,W,周,2024-01-19,3.6129,16.15,2024-02-08,12.9,3,否,10,9,-20.123839009287916,后3周
sz.300415,W,周,2024-02-02,3.6329,14.65,2024-02-08,12.9,1,否,10,9,-11.945392491467576,后1周
sz.300415,W,周,2023-12-15,3.8529,17.14,2024-02-08,12.9,8,否,10,9,-24.73745624270712,后8周
sz.300415,W,周,2024-01-12,4.0314,16.75,2024-02-08,12.9,4,否,10,9,-22.98507462686567,后4周
sz.300428,W,周,2025-01-27,0.5227,16.14,2025-02-07,16.02,1,否,10,9,-0.7434944237918277,后1周
sz.300428,W,周,2023-05-05,1.3006,22.92,2023-06-09,20.6,5,否,10,9,-10.12216404886562,后5周
sz.300428,W,周,2024-09-20,2.0056,13.72,2024-09-20,13.35,0,是,10,9,-2.696793002915459,同周
sz.300428,W,周,2023-12-15,2.3701,20.23,2024-02-08,13.0,8,否,10,9,-35.73900148294612,后8周
sz.300428,W,周,2025-06-06,2.5575,17.52,2025-06-06,16.91,0,是,10,9,-3.4817351598173487,同周
sz.300428,W,周,2024-08-16,2.6226,15.91,2024-09-20,13.35,5,否,10,9,-16.09050911376493,后5周
sz.300428,W,周,2025-04-30,2.8623,16.54,2025-04-30,16.18,0,是,10,9,-2.1765417170495733,同周
sz.300428,W,周,2024-08-23,2.8761,15.24,2024-09-20,13.35,4,否,10,9,-12.40157480314961,后4周
sz.300428,W,周,2025-01-03,2.9116,15.58,2025-01-17,15.02,2,否,10,9,-3.594351732991017,后2周
sz.300428,W,周,2023-09-28,2.9476,22.63,2023-12-08,20.29,9,否,10,9,-10.340256296950951,后9周
sz.300438,W,周,2025-01-27,2.4761,25.14,2025-01-27,25.14,0,是,10,9,0.0,同周
sz.300438,W,周,2025-04-30,4.2909,22.9,2025-04-30,22.35,0,是,10,9,-2.4017467248908178,同周
sz.300438,W,周,2025-04-03,5.8872,26.7,2025-04-11,20.5,1,否,10,9,-23.220973782771534,后1周
sz.300438,W,周,2024-08-16,8.0536,16.91,2024-08-23,16.33,1,否,10,9,-3.429923122412784,后1周
sz.300438,W,周,2023-09-15,8.4648,32.42,2023-11-03,29.29,6,否,10,9,-9.654534238124622,后6周
sz.300438,W,周,2025-05-09,8.5458,24.2,2025-05-09,23.24,0,是,10,9,-3.9669421487603342,同周
sz.300438,W,周,2023-06-21,8.6005,46.84,2023-08-25,37.33,9,否,10,9,-20.303159692570464,后9周
sz.300438,W,周,2023-08-18,8.8463,39.4,2023-10-27,29.84,9,否,10,9,-24.26395939086294,后9周
sz.300438,W,周,2023-08-04,8.9082,46.46,2023-09-28,31.79,8,否,10,9,-31.575548859233756,后8周
sz.300438,W,周,2023-05-05,9.0942,50.98,2023-06-16,44.42,6,否,10,9,-12.867791290702227,后6周
sz.300442,W,周,2025-09-30,2.7859,53.35,2025-10-24,44.85,3,否,10,9,-15.932521087160262,后3周
sz.300442,W,周,2025-11-21,3.8953,45.64,2025-11-28,45.11,1,否,3,2,-1.1612620508326055,后1周
sz.300442,W,周,2025-10-24,3.9725,46.68,2025-10-24,44.85,0,是,7,6,-3.920308483290485,同周
sz.300442,W,周,2024-09-20,4.4365,23.29,2024-09-27,22.72,1,否,10,9,-2.4474023185916716,后1周
sz.300442,W,周,2025-11-14,4.8994,46.65,2025-11-28,45.11,2,否,4,3,-3.3011789924973187,后2周
sz.300442,W,周,2025-11-28,4.9576,47.72,2025-11-28,45.11,0,是,2,1,-5.469404861693209,同周
sz.300442,W,周,2025-10-10,4.9937,50.25,2025-10-24,44.85,2,否,9,8,-10.746268656716415,后2周
sz.300442,W,周,2024-08-16,5.8287,21.3,2024-08-16,20.75,0,是,10,9,-2.5821596244131486,同周
sz.300442,W,周,2023-09-28,5.9353,24.35,2023-10-27,20.4,3,否,10,9,-16.22176591375771,后3周
sz.300442,W,周,2024-01-05,5.9628,23.7,2024-02-02,15.9,4,否,10,9,-32.91139240506329,后4周
sz.300450,W,周,2025-01-27,1.0937,19.44,2025-02-07,18.96,1,否,10,9,-2.469135802469138,后1周
sz.300450,W,周,2023-05-05,1.6696,37.12,2023-06-16,29.91,6,否,10,9,-19.423491379310338,后6周
sz.300450,W,周,2023-08-18,2.872,30.54,2023-10-27,24.41,9,否,10,9,-20.07203667321545,后9周
sz.300450,W,周,2023-05-26,2.969,35.57,2023-06-16,29.91,3,否,10,9,-15.912285633961204,后3周
sz.300450,W,周,2023-08-11,2.9916,31.62,2023-10-20,25.45,9,否,10,9,-19.512966476913352,后9周
sz.300450,W,周,2023-09-28,3.0674,27.22,2023-10-27,24.41,3,否,10,9,-10.323291697281405,后3周
sz.300450,W,周,2023-07-28,3.1799,33.46,2023-09-22,26.31,8,否,10,9,-21.368798565451293,后8周
sz.300450,W,周,2023-05-12,3.2155,36.66,2023-06-16,29.91,5,否,10,9,-18.412438625204576,后5周
sz.300450,W,周,2024-09-20,3.2301,13.03,2024-09-20,12.88,0,是,10,9,-1.1511895625479553,同周
sz.300450,W,周,2025-04-03,3.3883,20.75,2025-04-11,16.76,1,否,10,9,-19.228915662650596,后1周
sz.300454,W,周,2025-01-27,1.3561,59.54,2025-01-27,59.18,0,是,10,9,-0.6046355391333548,同周
sz.300454,W,周,2023-05-05,1.7766,118.1,2023-07-07,107.39,9,否,10,9,-9.068585944115151,后9周
sz.300454,W,周,2024-08-16,2.2426,47.11,2024-09-20,42.7,5,否,10,9,-9.361069836552742,后5周
sz.300454,W,周,2023-09-08,2.2696,102.35,2023-10-27,80.44,6,否,10,9,-21.406936980947727,后6周
sz.300454,W,周,2023-08-18,2.3027,109.18,2023-10-27,80.44,9,否,10,9,-26.323502472980405,后9周
sz.300454,W,周,2023-07-21,2.4126,108.12,2023-09-22,92.01,9,否,10,9,-14.900110987791344,后9周
sz.300454,W,周,2023-08-11,2.5366,113.6,2023-10-20,83.73,9,否,10,9,-26.294014084507033,后9周
sz.300454,W,周,2023-12-01,2.6128,86.2,2024-02-02,51.18,9,否,10,9,-40.62645011600928,后9周
sz.300454,W,周,2023-09-22,2.7399,94.94,2023-10-27,80.44,4,否,10,9,-15.272803876132294,后4周
sz.300454,W,周,2023-09-28,2.8278,93.31,2023-10-27,80.44,3,否,10,9,-13.79273389776016,后3周
sz.300456,W,周,2025-01-27,1.6956,16.24,2025-01-27,16.22,0,是,10,9,-0.12315270935960329,同周
sz.300456,W,周,2025-04-30,4.1315,16.28,2025-06-27,15.6,8,否,10,9,-4.176904176904186,后8周
sz.300456,W,周,2025-06-06,4.8934,16.49,2025-06-27,15.6,3,否,10,9,-5.397210430563971,后3周
sz.300456,W,周,2024-04-30,5.5214,18.1,2024-07-05,14.58,9,否,10,9,-19.4475138121547,后9周
sz.300456,W,周,2025-05-09,6.2817,16.53,2025-06-27,15.6,7,否,10,9,-5.626134301270426,后7周
sz.300456,W,周,2025-06-20,6.4923,15.76,2025-06-27,15.6,1,否,10,9,-1.0152284263959401,后1周
sz.300456,W,周,2025-05-16,6.5875,16.28,2025-06-27,15.6,6,否,10,9,-4.176904176904186,后6周
sz.300456,W,周,2025-04-03,6.7592,16.78,2025-04-11,13.42,1,否,10,9,-20.023837902264606,后1周
sz.300456,W,周,2025-04-25,7.4357,16.01,2025-04-25,15.51,0,是,10,9,-3.123048094940673,同周
sz.300456,W,周,2025-07-11,7.7796,16.88,2025-07-11,16.56,0,是,10,9,-1.8957345971564,同周
sz.300458,W,周,2024-01-19,7.0213,18.75,2024-02-08,13.17,3,否,10,9,-29.76,后3周
sz.300458,W,周,2024-01-05,7.0692,20.56,2024-02-08,13.17,5,否,10,9,-35.943579766536956,后5周
sz.300458,W,周,2024-09-20,7.0831,20.31,2024-09-20,20.0,0,是,10,9,-1.5263417035942823,同周
sz.300458,W,周,2024-04-03,7.1472,19.35,2024-04-19,17.02,2,否,10,9,-12.041343669250654,后2周
sz.300458,W,周,2023-09-28,7.3227,23.75,2023-10-27,21.43,3,否,10,9,-9.768421052631581,后3周
sz.300458,W,周,2024-01-12,7.4111,19.5,2024-02-08,13.17,4,否,10,9,-32.46153846153847,后4周
sz.300458,W,周,2024-04-30,7.4209,20.33,2024-05-31,17.68,4,否,10,9,-13.034923757993107,后4周
sz.300458,W,周,2023-08-18,7.4473,23.9,2023-10-27,21.43,9,否,10,9,-10.3347280334728,后9周
sz.300458,W,周,2023-12-29,7.4691,22.69,2024-02-08,13.17,6,否,10,9,-41.95680916703394,后6周
sz.300458,W,周,2023-09-22,7.627,24.2,2023-10-27,21.43,4,否,10,9,-11.446280991735536,后4周
sz.300468,W,周,2025-01-27,4.1267,15.2,2025-04-03,14.98,9,否,10,9,-1.447368421052624,后9周
sz.300468,W,周,2024-04-03,5.184,8.88,2024-04-19,7.44,2,否,10,9,-16.21621621621622,后2周
sz.300468,W,周,2024-08-16,5.4803,7.92,2024-08-16,7.68,0,是,10,9,-3.030303030303033,同周
sz.300468,W,周,2024-01-05,6.346,10.4,2024-02-08,6.3,5,否,10,9,-39.42307692307693,后5周
sz.300468,W,周,2023-09-22,6.67,10.54,2023-10-27,9.9,4,否,10,9,-6.072106261859571,后4周
sz.300468,W,周,2023-07-21,6.7079,10.22,2023-07-28,10.1,1,否,10,9,-1.1741682974559784,后1周
sz.300468,W,周,2024-04-30,6.7544,8.98,2024-06-07,7.48,5,否,10,9,-16.70378619153675,后5周
sz.300468,W,周,2023-09-28,7.1673,10.7,2023-10-27,9.9,3,否,10,9,-7.476635514018683,后3周
sz.300468,W,周,2024-05-24,7.2018,8.13,2024-06-07,7.48,2,否,10,9,-7.9950799507995125,后2周
sz.300468,W,周,2024-01-12,7.941,10.03,2024-02-08,6.3,4,否,10,9,-37.18843469591226,后4周
sz.300476,W,周,2025-01-27,4.2897,53.23,2025-02-07,43.37,1,否,10,9,-18.523389066315985,后1周
sz.300476,W,周,2024-01-05,5.8182,16.89,2024-02-08,13.86,5,否,10,9,-17.939609236234464,后5周
sz.300476,W,周,2023-12-29,7.2971,18.45,2024-02-08,13.86,6,否,10,9,-24.878048780487806,后6周
sz.300476,W,周,2023-12-22,7.6534,17.8,2024-02-08,13.86,7,否,10,9,-22.134831460674164,后7周
sz.300476,W,周,2024-09-30,8.0699,39.7,2024-09-30,34.1,0,是,10,9,-14.105793450881615,同周
sz.300476,W,周,2024-09-20,8.9675,27.07,2024-09-27,26.58,1,否,10,9,-1.8101219061691982,后1周
sz.300476,W,周,2024-01-12,9.2699,16.68,2024-02-08,13.86,4,否,10,9,-16.906474820143888,后4周
sz.300476,W,周,2023-05-05,9.3612,16.62,2023-05-19,15.81,2,否,10,9,-4.873646209386284,后2周
sz.300476,W,周,2023-12-01,9.5643,19.69,2024-02-02,14.4,9,否,10,9,-26.866429659725753,后9周
sz.300476,W,周,2024-01-19,9.5994,16.52,2024-02-08,13.86,3,否,10,9,-16.10169491525424,后3周
sz.300492,W,周,2025-01-27,0.4301,69.0,2025-01-27,67.31,0,是,10,9,-2.4492753623188372,同周
sz.300492,W,周,2023-07-14,0.4883,59.54,2023-07-28,54.58,2,否,10,9,-8.330534094726236,后2周
sz.300492,W,周,2023-06-21,0.6114,58.5,2023-07-28,54.58,5,否,10,9,-6.700854700854704,后5周
sz.300492,W,周,2023-11-17,0.6141,60.18,2023-11-17,58.52,0,是,10,9,-2.758391492190091,同周
sz.300492,W,周,2023-12-08,0.6211,59.25,2023-12-15,59.05,1,否,10,9,-0.3375527426160385,后1周
sz.300492,W,周,2023-11-24,0.6511,59.57,2023-12-01,58.82,1,否,10,9,-1.2590229981534329,后1周
sz.300492,W,周,2023-12-15,0.8178,60.1,2023-12-15,59.05,0,是,10,9,-1.7470881863560803,同周
sz.300492,W,周,2023-11-10,0.8214,59.44,2023-11-17,58.52,1,否,10,9,-1.54777927321668,后1周
sz.300492,W,周,2023-05-05,0.8255,50.6,2023-05-12,48.01,1,否,10,9,-5.118577075098821,后1周
sz.300492,W,周,2023-08-25,0.8277,60.38,2023-09-08,55.6,2,否,10,9,-7.916528651871483,后2周
sz.300493,W,周,2024-01-05,4.2221,8.09,2024-02-08,4.28,5,否,10,9,-47.09517923362176,后5周
sz.300493,W,周,2024-04-30,4.3906,7.53,2024-05-17,7.16,2,否,10,9,-4.913678618857903,后2周
sz.300493,W,周,2024-01-19,4.7914,7.43,2024-02-08,4.28,3,否,10,9,-42.39569313593539,后3周
sz.300493,W,周,2024-01-12,4.8809,7.9,2024-02-08,4.28,4,否,10,9,-45.822784810126585,后4周
sz.300493,W,周,2023-08-18,5.6453,7.86,2023-08-25,7.47,1,否,10,9,-4.961832061068709,后1周
sz.300493,W,周,2023-09-28,5.8982,8.24,2023-09-28,7.9,0,是,10,9,-4.126213592233007,同周
sz.300493,W,周,2024-04-03,6.1782,7.11,2024-04-19,5.79,2,否,10,9,-18.56540084388186,后2周
sz.300493,W,周,2023-12-22,6.1872,8.32,2024-02-08,4.28,7,否,10,9,-48.55769230769231,后7周
sz.300493,W,周,2023-08-04,6.3848,8.51,2023-08-25,7.47,3,否,10,9,-12.220916568742657,后3周
sz.300493,W,周,2023-05-05,6.9247,8.28,2023-05-19,7.71,2,否,10,9,-6.884057971014486,后2周
sz.300502,W,周,2025-01-27,3.7268,125.77,2025-03-07,87.4,5,否,10,9,-30.508070287031874,后5周
sz.300502,W,周,2024-09-30,8.7787,129.97,2024-11-29,111.33,8,否,10,9,-14.341771177964146,后8周
sz.300502,W,周,2024-09-20,9.2157,95.76,2024-09-27,94.6,1,否,10,9,-1.2113617376775383,后1周
sz.300502,W,周,2025-09-30,10.2736,365.77,2025-11-28,287.31,8,否,10,9,-21.450638379309396,后8周
sz.300502,W,周,2024-04-30,10.4361,86.5,2024-05-17,78.7,2,否,10,9,-9.017341040462425,后2周
sz.300502,W,周,2025-10-10,10.8705,346.2,2025-11-28,287.31,7,否,9,8,-17.010398613518195,后7周
sz.300502,W,周,2024-08-23,11.9755,98.99,2024-09-06,82.28,2,否,10,9,-16.88049297908879,后2周
sz.300502,W,周,2024-08-16,15.1611,98.2,2024-09-06,82.28,3,否,10,9,-16.211812627291245,后3周
sz.300502,W,周,2025-04-30,15.2485,89.79,2025-05-30,81.03,4,否,10,9,-9.756097560975615,后4周
sz.300502,W,周,2024-09-06,16.4217,88.61,2024-09-06,82.28,0,是,10,9,-7.143663243426247,同周
sz.300548,W,周,2024-09-20,4.7455,17.12,2024-09-20,16.68,0,是,10,9,-2.5700934579439325,同周
sz.300548,W,周,2024-09-06,9.6891,16.89,2024-09-13,16.62,1,否,10,9,-1.598579040852573,后1周
sz.300548,W,周,2024-09-13,10.4325,17.03,2024-09-13,16.62,0,是,10,9,-2.407516147974164,同周
sz.300548,W,周,2024-08-16,10.9289,17.96,2024-08-30,16.37,2,否,10,9,-8.853006681514476,后2周
sz.300548,W,周,2024-09-30,11.1319,22.47,2024-09-30,19.99,0,是,10,9,-11.036938139741881,同周
sz.300548,W,周,2025-10-10,11.525,101.3,2025-11-07,90.59,4,否,9,8,-10.572556762092788,后4周
sz.300548,W,周,2024-08-30,12.6303,17.73,2024-08-30,16.37,0,是,10,9,-7.67061477721376,同周
sz.300548,W,周,2024-07-05,12.7194,18.34,2024-08-30,16.37,8,否,10,9,-10.741548527808064,后8周
sz.300548,W,周,2024-07-26,12.7587,17.79,2024-08-30,16.37,5,否,10,9,-7.982012366498023,后5周
sz.300548,W,周,2025-09-30,13.2124,106.27,2025-11-07,90.59,5,否,10,9,-14.754869671591223,后5周
sz.300567,W,周,2025-01-27,2.087,57.78,2025-01-27,57.78,0,是,10,9,0.0,同周
sz.300567,W,周,2024-04-30,3.139,62.31,2024-07-05,51.55,9,否,10,9,-17.26849622853475,后9周
sz.300567,W,周,2023-12-22,3.6477,82.17,2024-02-08,46.11,7,否,10,9,-43.88462942679811,后7周
sz.300567,W,周,2023-12-15,4.7989,86.6,2024-02-08,46.11,8,否,10,9,-46.75519630484988,后8周
sz.300567,W,周,2023-11-24,5.1795,80.53,2024-01-26,58.06,9,否,10,9,-27.90264497702719,后9周
sz.300567,W,周,2024-09-30,5.4709,64.32,2024-09-30,55.6,0,是,10,9,-13.557213930348247,同周
sz.300567,W,周,2025-04-30,5.7019,60.83,2025-06-27,55.0,8,否,10,9,-9.584086799276669,后8周
sz.300567,W,周,2023-08-25,5.8304,82.51,2023-09-01,76.44,1,否,10,9,-7.356684038298397,后1周
sz.300567,W,周,2023-11-03,5.849,82.19,2024-01-05,76.55,9,否,10,9,-6.862148679888065,后9周
sz.300567,W,周,2024-08-23,5.9362,53.75,2024-09-27,44.3,5,否,10,9,-17.581395348837216,后5周
sz.300570,W,周,2024-09-20,6.781,27.16,2024-09-20,26.6,0,是,10,9,-2.061855670103088,同周
sz.300570,W,周,2025-01-27,9.4361,118.76,2025-04-03,77.88,9,否,10,9,-34.42236443246885,后9周
sz.300570,W,周,2025-09-30,11.1923,105.28,2025-11-21,86.02,7,否,10,9,-18.29407294832827,后7周
sz.300570,W,周,2025-10-10,12.2808,101.89,2025-11-21,86.02,6,否,9,8,-15.57562076749436,后6周
sz.300570,W,周,2024-09-30,12.419,37.04,2024-09-30,32.87,0,是,10,9,-11.258099352051842,同周
sz.300570,W,周,2024-08-23,13.5722,29.86,2024-09-13,26.6,3,否,10,9,-10.917615539182847,后3周
sz.300570,W,周,2024-09-06,14.0206,26.95,2024-09-13,26.6,1,否,10,9,-1.2987012987012907,后1周
sz.300570,W,周,2024-07-05,14.7279,31.07,2024-09-06,26.91,9,否,10,9,-13.389121338912135,后9周
sz.300570,W,周,2024-07-26,14.7605,30.35,2024-09-13,26.6,7,否,10,9,-12.355848434925864,后7周
sz.300570,W,周,2024-08-16,14.9873,29.81,2024-09-13,26.6,4,否,10,9,-10.76819859107681,后4周
sz.300573,W,周,2025-01-27,2.4792,69.8,2025-02-07,68.5,1,否,10,9,-1.8624641833810847,后1周
sz.300573,W,周,2023-07-14,4.1444,203.44,2023-09-01,157.13,7,否,10,9,-22.76346834447503,后7周
sz.300573,W,周,2023-08-18,5.8668,169.78,2023-09-28,130.71,6,否,10,9,-23.012133349039928,后6周
