股票代码,数据周期,周期名称,低换手日期,低换手率,低换手价格,最低价日期,最低价,周期差,是否同周期,分析周期数,有效周期数,最大跌幅%,备注
sh.600498,M,月,2023-01-31,5.5116,14.05,2023-01-31,13.1,0,是,6,5,-6.7615658362989395,同月
sh.600498,M,月,2022-10-31,8.0407,13.78,2022-10-31,12.15,0,是,6,5,-11.828737300435407,同月
sh.600498,M,月,2022-12-30,8.1244,13.14,2022-12-30,12.87,0,是,6,5,-2.0547945205479556,同月
sh.600498,M,月,2022-04-29,9.5841,13.43,2022-04-29,12.33,0,是,6,5,-8.19061801935964,同月
sh.600498,M,月,2022-02-28,10.0301,17.2,2022-04-29,12.33,2,否,6,5,-28.31395348837209,后2月
sh.600498,M,月,2022-05-31,10.7874,14.14,2022-10-31,12.15,5,否,6,5,-14.073550212164074,后5月
sh.600498,M,月,2022-11-30,11.5882,13.69,2022-12-30,12.87,1,否,6,5,-5.9897735573411275,后1月
sh.600498,M,月,2022-07-29,11.6104,14.44,2022-10-31,12.15,3,否,6,5,-15.858725761772849,后3月
sh.600498,M,月,2022-09-30,12.597,12.42,2022-10-31,12.15,1,否,6,5,-2.173913043478257,后1月
sh.600498,M,月,2021-11-30,13.6152,17.75,2022-04-29,12.33,5,否,6,5,-30.535211267605632,后5月
sh.600499,M,月,2023-08-31,10.2338,10.06,2023-12-29,9.77,4,否,6,5,-2.882703777335993,后4月
sh.600499,M,月,2023-11-30,10.9314,9.99,2024-04-30,9.35,5,否,6,5,-6.406406406406412,后5月
sh.600499,M,月,2025-01-27,11.1563,8.1,2025-04-30,7.05,3,否,6,5,-12.962962962962962,后3月
sh.600499,M,月,2025-02-28,11.2368,7.84,2025-04-30,7.05,2,否,6,5,-10.076530612244898,后2月
sh.600499,M,月,2025-06-30,11.3999,9.8,2025-06-30,9.7,0,是,6,5,-1.0204081632653206,同月
sh.600499,M,月,2023-10-31,12.075,10.89,2024-02-29,9.7,4,否,6,5,-10.927456382001848,后4月
sh.600499,M,月,2023-07-31,12.198,11.37,2023-12-29,9.77,5,否,6,5,-14.07211961301671,后5月
sh.600499,M,月,2023-06-30,12.3859,11.36,2023-08-31,9.78,2,否,6,5,-13.908450704225354,后2月
sh.600499,M,月,2024-05-31,12.4196,9.66,2024-08-30,6.47,3,否,6,5,-33.02277432712216,后3月
sh.600499,M,月,2024-08-30,13.2469,7.01,2024-08-30,6.47,0,是,6,5,-7.703281027104138,同月
sh.600507,M,月,2023-01-31,5.0116,6.16,2023-06-30,4.46,5,否,6,5,-27.5974025974026,后5月
sh.600507,M,月,2023-06-30,6.9018,4.63,2023-10-31,4.4,4,否,6,5,-4.967602591792647,后4月
sh.600507,M,月,2024-08-30,7.2531,3.76,2024-09-30,3.5,1,否,6,5,-6.914893617021272,后1月
sh.600507,M,月,2022-10-31,8.2221,5.7,2023-03-31,5.54,5,否,6,5,-2.8070175438596516,后5月
sh.600507,M,月,2023-04-28,8.5348,5.34,2023-06-30,4.46,2,否,6,5,-16.479400749063668,后2月
sh.600507,M,月,2023-10-31,9.4693,4.97,2024-02-29,3.96,4,否,6,5,-20.321931589537222,后4月
sh.600507,M,月,2024-07-31,9.6286,4.0,2024-09-30,3.5,2,否,6,5,-12.5,后2月
sh.600507,M,月,2023-09-28,9.7916,4.73,2024-02-29,3.96,5,否,6,5,-16.27906976744187,后5月
sh.600507,M,月,2024-06-28,9.8195,3.74,2024-09-30,3.5,3,否,6,5,-6.417112299465246,后3月
sh.600507,M,月,2022-08-31,10.613,6.46,2022-11-30,5.66,3,否,6,5,-12.383900928792567,后3月
sh.600517,M,月,2023-10-31,3.1813,4.9,2024-02-29,3.81,4,否,6,5,-22.244897959183678,后4月
sh.600517,M,月,2023-12-29,3.7078,4.77,2024-02-29,3.81,2,否,6,5,-20.125786163522005,后2月
sh.600517,M,月,2023-11-30,4.0854,4.84,2024-02-29,3.81,3,否,6,5,-21.280991735537185,后3月
sh.600517,M,月,2023-09-28,4.0956,4.93,2024-02-29,3.81,5,否,6,5,-22.71805273833671,后5月
sh.600517,M,月,2023-03-31,4.4834,5.23,2023-04-28,4.8,1,否,6,5,-8.221797323135766,后1月
sh.600517,M,月,2023-06-30,4.5985,5.7,2023-10-31,4.63,4,否,6,5,-18.771929824561408,后4月
sh.600517,M,月,2024-06-28,4.6579,4.33,2024-07-31,3.93,1,否,6,5,-9.2378752886836,后1月
sh.600517,M,月,2024-07-31,4.8619,4.29,2024-07-31,3.93,0,是,6,5,-8.39160839160839,同月
sh.600517,M,月,2023-04-28,4.893,5.34,2023-04-28,4.8,0,是,6,5,-10.112359550561798,同月
sh.600517,M,月,2024-03-29,4.9603,4.66,2024-07-31,3.93,4,否,6,5,-15.665236051502147,后4月
sh.600518,M,月,2022-09-30,5.5614,1.81,2022-10-31,1.72,1,否,6,5,-4.9723756906077385,后1月
sh.600518,M,月,2023-09-28,5.7112,1.86,2024-02-29,1.68,5,否,6,5,-9.677419354838717,后5月
sh.600518,M,月,2022-10-31,7.1024,1.83,2022-10-31,1.72,0,是,6,5,-6.010928961748639,同月
sh.600518,M,月,2023-10-31,7.394,1.87,2024-02-29,1.68,4,否,6,5,-10.16042780748664,后4月
sh.600518,M,月,2022-08-31,7.4744,2.07,2022-10-31,1.72,2,否,6,5,-16.908212560386467,后2月
sh.600518,M,月,2022-06-30,7.4894,2.39,2022-10-31,1.72,4,否,6,5,-28.033472803347287,后4月
sh.600518,M,月,2023-04-28,8.1704,2.12,2023-07-31,1.83,3,否,6,5,-13.679245283018867,后3月
sh.600518,M,月,2022-05-31,8.5087,2.56,2022-10-31,1.72,5,否,6,5,-32.8125,后5月
sh.600518,M,月,2023-12-29,8.5615,1.86,2024-02-29,1.68,2,否,6,5,-9.677419354838717,后2月
sh.600518,M,月,2023-03-31,8.8728,2.09,2023-07-31,1.83,4,否,6,5,-12.440191387559798,后4月
sh.600535,M,月,2023-01-31,6.7795,11.56,2023-01-31,10.89,0,是,6,5,-5.795847750865051,同月
sh.600535,M,月,2022-09-30,9.6917,9.76,2022-09-30,9.2,0,是,6,5,-5.737704918032792,同月
sh.600535,M,月,2021-11-30,10.458,13.57,2022-04-29,9.66,5,否,6,5,-28.8135593220339,后5月
sh.600535,M,月,2022-08-31,10.5349,10.15,2022-09-30,9.2,1,否,6,5,-9.35960591133006,后1月
sh.600535,M,月,2025-01-27,10.6553,14.76,2025-01-27,13.51,0,是,6,5,-8.468834688346885,同月
sh.600535,M,月,2023-07-31,12.1256,14.11,2023-08-31,12.88,1,否,6,5,-8.717221828490423,后1月
sh.600535,M,月,2022-07-29,13.5745,10.16,2022-09-30,9.2,2,否,6,5,-9.448818897637803,后2月
sh.600535,M,月,2022-05-31,13.9745,10.34,2022-09-30,9.2,4,否,6,5,-11.025145067698265,后4月
sh.600535,M,月,2023-06-30,14.2608,14.51,2023-08-31,12.88,2,否,6,5,-11.233631977946237,后2月
sh.600535,M,月,2025-11-28,14.3589,15.33,2025-11-28,15.0,0,是,1,0,-2.1526418786692765,同月
sh.600536,M,月,2022-02-28,18.051,44.64,2022-04-29,29.7,2,否,6,5,-33.46774193548387,后2月
sh.600536,M,月,2022-04-29,22.3027,32.5,2022-04-29,29.7,0,是,6,5,-8.615384615384619,同月
sh.600536,M,月,2021-12-31,28.4468,49.93,2022-04-29,29.7,4,否,6,5,-40.516723412777885,后4月
sh.600536,M,月,2022-03-31,31.3096,38.66,2022-04-29,29.7,1,否,6,5,-23.17640972581479,后1月
sh.600536,M,月,2024-04-30,32.8377,30.19,2024-04-30,27.4,0,是,6,5,-9.24147068565751,同月
sh.600536,M,月,2024-06-28,34.0521,29.92,2024-06-28,27.64,0,是,6,5,-7.620320855614976,同月
sh.600536,M,月,2023-10-31,34.2716,34.35,2024-02-29,23.1,4,否,6,5,-32.751091703056765,后4月
sh.600536,M,月,2023-09-28,36.4681,37.89,2024-02-29,23.1,5,否,6,5,-39.03404592240696,后5月
sh.600536,M,月,2025-05-30,36.7459,44.01,2025-05-30,43.11,0,是,6,5,-2.0449897750511217,同月
sh.600536,M,月,2023-11-30,38.8556,34.4,2024-02-29,23.1,3,否,6,5,-32.84883720930232,后3月
sh.600547,M,月,2022-10-31,7.2572,17.3,2022-10-31,16.68,0,是,6,5,-3.58381502890174,同月
sh.600547,M,月,2024-02-29,8.8272,21.69,2024-02-29,20.25,0,是,6,5,-6.639004149377599,同月
sh.600547,M,月,2023-09-28,9.1079,25.11,2024-01-31,19.63,4,否,6,5,-21.823974512146556,后4月
sh.600547,M,月,2024-01-31,9.1828,20.57,2024-01-31,19.63,0,是,6,5,-4.569761789013132,同月
sh.600547,M,月,2021-12-31,9.4681,18.82,2022-05-31,17.39,5,否,6,5,-7.598299681190221,后5月
sh.600547,M,月,2023-10-31,9.6632,23.89,2024-01-31,19.63,3,否,6,5,-17.831728756802015,后3月
sh.600547,M,月,2023-01-31,9.8821,19.79,2023-02-28,18.68,1,否,6,5,-5.608893380495196,后1月
sh.600547,M,月,2023-12-29,11.064,22.87,2024-01-31,19.63,1,否,6,5,-14.167031045037174,后1月
sh.600547,M,月,2024-06-28,11.1754,27.38,2024-11-29,24.05,5,否,6,5,-12.162162162162156,后5月
sh.600547,M,月,2022-07-29,11.2521,18.29,2022-09-30,16.58,2,否,6,5,-9.349371241115369,后2月
sh.600549,M,月,2023-12-29,7.7711,17.18,2024-02-29,13.5,2,否,6,5,-21.42025611175786,后2月
sh.600549,M,月,2023-10-31,8.1365,16.95,2024-02-29,13.5,4,否,6,5,-20.35398230088495,后4月
sh.600549,M,月,2023-09-28,8.9166,17.15,2024-02-29,13.5,5,否,6,5,-21.282798833819236,后5月
sh.600549,M,月,2024-01-31,9.8921,15.25,2024-02-29,13.5,1,否,6,5,-11.475409836065573,后1月
sh.600549,M,月,2023-11-30,10.4405,17.19,2024-02-29,13.5,3,否,6,5,-21.46596858638744,后3月
sh.600549,M,月,2023-06-30,10.9774,19.03,2023-10-31,15.97,4,否,6,5,-16.079873883342096,后4月
sh.600549,M,月,2023-08-31,12.2835,17.35,2024-01-31,15.22,5,否,6,5,-12.276657060518735,后5月
sh.600549,M,月,2025-01-27,14.7997,19.44,2025-04-30,17.53,3,否,6,5,-9.825102880658436,后3月
sh.600549,M,月,2024-06-28,15.1258,17.25,2024-07-31,15.88,1,否,6,5,-7.942028985507242,后1月
sh.600549,M,月,2022-04-29,15.488,15.76,2022-04-29,14.1,0,是,6,5,-10.532994923857869,同月
sh.600550,M,月,2023-10-31,5.2258,4.51,2024-02-29,3.2,4,否,6,5,-29.04656319290465,后4月
sh.600550,M,月,2023-09-28,5.5558,4.71,2024-02-29,3.2,5,否,6,5,-32.05944798301486,后5月
sh.600550,M,月,2023-01-31,5.7112,4.94,2023-01-31,4.63,0,是,6,5,-6.275303643724706,同月
sh.600550,M,月,2023-06-30,7.6169,5.04,2023-10-31,4.32,4,否,6,5,-14.28571428571428,后4月
sh.600550,M,月,2023-04-28,7.8492,4.94,2023-09-28,4.57,5,否,6,5,-7.489878542510123,后5月
sh.600550,M,月,2022-12-30,8.2948,4.65,2022-12-30,4.52,0,是,6,5,-2.7956989247311994,同月
sh.600550,M,月,2023-08-31,9.9272,4.71,2024-01-31,3.96,5,否,6,5,-15.92356687898089,后5月
sh.600550,M,月,2023-07-31,9.9504,5.25,2023-10-31,4.32,3,否,6,5,-17.71428571428571,后3月
sh.600550,M,月,2022-10-31,9.9691,4.54,2022-10-31,4.5,0,是,6,5,-0.8810572687224677,同月
sh.600550,M,月,2023-05-31,10.5033,5.23,2023-10-31,4.32,5,否,6,5,-17.39961759082218,后5月
sh.600563,M,月,2023-07-31,8.7248,134.8,2023-12-29,81.89,5,否,6,5,-39.25074183976262,后5月
sh.600563,M,月,2022-10-31,9.2186,177.11,2023-03-31,140.0,5,否,6,5,-20.95308000677546,后5月
sh.600563,M,月,2023-05-31,11.8016,134.0,2023-10-31,86.6,5,否,6,5,-35.37313432835821,后5月
sh.600563,M,月,2023-08-31,11.8714,113.65,2024-01-31,80.2,5,否,6,5,-29.432468103827542,后5月
sh.600563,M,月,2022-09-30,12.0795,160.67,2022-12-30,143.48,3,否,6,5,-10.6989481546026,后3月
sh.600563,M,月,2023-06-30,12.5238,137.3,2023-10-31,86.6,4,否,6,5,-36.926438455935916,后4月
sh.600563,M,月,2025-05-30,12.5982,103.31,2025-05-30,100.2,0,是,6,5,-3.0103571774271605,同月
sh.600563,M,月,2023-12-29,12.9544,92.6,2024-01-31,80.2,1,否,6,5,-13.390928725701936,后1月
sh.600563,M,月,2023-02-28,13.2511,152.39,2023-05-31,123.1,3,否,6,5,-19.220421287486054,后3月
sh.600563,M,月,2023-09-28,13.7167,96.93,2024-01-31,80.2,4,否,6,5,-17.25987826266378,后4月
sh.600577,M,月,2023-01-31,14.3961,4.71,2023-06-30,4.05,5,否,6,5,-14.012738853503187,后5月
sh.600577,M,月,2023-12-29,16.0531,4.14,2024-02-29,3.03,2,否,6,5,-26.811594202898547,后2月
sh.600577,M,月,2023-10-31,16.1036,4.09,2024-02-29,3.03,4,否,6,5,-25.916870415647924,后4月
sh.600577,M,月,2023-06-30,16.1562,4.22,2023-10-31,3.83,4,否,6,5,-9.241706161137433,后4月
sh.600577,M,月,2022-12-30,17.0346,4.24,2023-05-31,4.14,5,否,6,5,-2.358490566037748,后5月
sh.600577,M,月,2022-10-31,18.3687,4.26,2023-03-31,4.16,5,否,6,5,-2.3474178403755785,后5月
sh.600577,M,月,2023-07-31,18.7898,4.35,2023-10-31,3.83,3,否,6,5,-11.954022988505738,后3月
sh.600577,M,月,2023-02-28,18.9373,4.57,2023-06-30,4.05,4,否,6,5,-11.378555798687099,后4月
sh.600577,M,月,2024-01-31,20.475,3.49,2024-02-29,3.03,1,否,6,5,-13.18051575931233,后1月
sh.600577,M,月,2024-02-29,20.7636,3.78,2024-02-29,3.03,0,是,6,5,-19.841269841269842,同月
sh.600578,M,月,2023-01-31,2.5026,3.31,2023-03-31,3.09,2,否,6,5,-6.646525679758314,后2月
sh.600578,M,月,2022-02-28,2.8384,3.05,2022-04-29,2.56,2,否,6,5,-16.0655737704918,后2月
sh.600578,M,月,2023-02-28,3.8138,3.34,2023-03-31,3.09,1,否,6,5,-7.4850299401197615,后1月
sh.600578,M,月,2022-12-30,3.8836,3.25,2022-12-30,3.09,0,是,6,5,-4.923076923076927,同月
sh.600578,M,月,2022-03-31,4.1342,2.8,2022-04-29,2.56,1,否,6,5,-8.571428571428562,后1月
sh.600578,M,月,2023-03-31,4.1488,3.13,2023-08-31,3.0,5,否,6,5,-4.153354632587856,后5月
sh.600578,M,月,2021-11-30,4.5877,2.78,2022-04-29,2.56,5,否,6,5,-7.913669064748192,后5月
sh.600578,M,月,2023-10-31,4.6914,2.99,2024-02-29,2.61,4,否,6,5,-12.70903010033446,后4月
sh.600578,M,月,2023-04-28,5.1834,3.29,2023-08-31,3.0,4,否,6,5,-8.814589665653497,后4月
sh.600578,M,月,2022-01-28,5.3877,2.85,2022-04-29,2.56,3,否,6,5,-10.17543859649123,后3月
sh.600585,M,月,2025-01-27,5.6614,24.9,2025-06-30,21.34,5,否,6,5,-14.297188755020077,后5月
sh.600585,M,月,2023-12-29,6.5235,22.56,2023-12-29,21.3,0,是,6,5,-5.585106382978715,同月
sh.600585,M,月,2023-10-31,6.5535,24.19,2023-12-29,21.3,2,否,6,5,-11.947085572550641,后2月
sh.600585,M,月,2024-06-28,6.6345,23.59,2024-09-30,19.53,3,否,6,5,-17.210682492581597,后3月
sh.600585,M,月,2023-01-31,6.741,29.42,2023-06-30,23.58,5,否,6,5,-19.850441876274655,后5月
sh.600585,M,月,2022-10-31,7.176,24.28,2022-11-30,24.08,1,否,6,5,-0.8237232289950692,后1月
sh.600585,M,月,2025-05-30,7.1903,23.23,2025-06-30,21.34,1,否,6,5,-8.136030994403791,后1月
sh.600585,M,月,2025-02-28,7.5975,23.26,2025-06-30,21.34,4,否,6,5,-8.254514187446267,后4月
sh.600585,M,月,2023-05-31,7.7556,25.06,2023-07-31,23.23,2,否,6,5,-7.302474062250592,后2月
sh.600585,M,月,2023-09-28,7.8402,26.03,2023-12-29,21.3,3,否,6,5,-18.171340760660776,后3月
sh.600595,M,月,2022-02-28,2.9979,4.22,2022-03-31,3.78,1,否,6,5,-10.42654028436019,后1月
sh.600595,M,月,2023-01-31,3.7747,3.3,2023-06-30,2.54,5,否,6,5,-23.030303030303028,后5月
sh.600595,M,月,2022-04-29,3.8102,4.27,2022-09-30,3.19,5,否,6,5,-25.292740046838404,后5月
sh.600595,M,月,2022-09-30,4.5594,3.25,2022-10-31,2.9,1,否,6,5,-10.769230769230772,后1月
sh.600595,M,月,2022-07-29,4.5821,4.03,2022-10-31,2.9,3,否,6,5,-28.03970223325063,后3月
sh.600595,M,月,2021-11-30,4.7045,3.96,2021-11-30,3.52,0,是,6,5,-11.11111111111111,同月
sh.600595,M,月,2022-12-30,4.9082,3.0,2023-05-31,2.68,5,否,6,5,-10.666666666666663,后5月
sh.600595,M,月,2022-08-31,5.0629,3.63,2022-10-31,2.9,2,否,6,5,-20.110192837465565,后2月
sh.600595,M,月,2023-03-31,5.082,3.23,2023-06-30,2.54,3,否,6,5,-21.36222910216718,后3月
sh.600595,M,月,2022-10-31,5.0946,2.92,2022-10-31,2.9,0,是,6,5,-0.6849315068493157,同月
sh.600597,M,月,2023-09-28,8.4245,10.3,2024-01-31,7.81,4,否,6,5,-24.174757281553408,后4月
sh.600597,M,月,2022-10-31,9.2132,9.46,2022-10-31,9.25,0,是,6,5,-2.219873150105717,同月
sh.600597,M,月,2024-08-30,9.2723,7.73,2024-09-30,7.23,1,否,6,5,-6.468305304010349,后1月
sh.600597,M,月,2024-07-31,9.4303,8.22,2024-09-30,7.23,2,否,6,5,-12.043795620437958,后2月
sh.600597,M,月,2023-12-29,10.3516,8.73,2024-01-31,7.81,1,否,6,5,-10.538373424971372,后1月
sh.600597,M,月,2023-10-31,10.4244,9.44,2024-01-31,7.81,3,否,6,5,-17.26694915254237,后3月
sh.600597,M,月,2022-02-28,10.614,12.67,2022-04-29,10.2,2,否,6,5,-19.49486977111287,后2月
sh.600597,M,月,2023-07-31,10.9628,10.99,2023-12-29,8.42,5,否,6,5,-23.384895359417655,后5月
sh.600597,M,月,2024-06-28,11.0233,7.77,2024-09-30,7.23,3,否,6,5,-6.949806949806939,后3月
sh.600597,M,月,2024-01-31,11.1432,8.49,2024-06-28,7.75,5,否,6,5,-8.71613663133098,后5月
sh.600601,M,月,2023-01-31,4.4841,2.55,2023-02-28,2.38,1,否,6,5,-6.666666666666663,后1月
sh.600601,M,月,2023-02-28,4.9636,2.42,2023-02-28,2.38,0,是,6,5,-1.6528925619834725,同月
sh.600601,M,月,2023-05-31,5.6505,2.9,2023-05-31,2.6,0,是,6,5,-10.344827586206891,同月
sh.600601,M,月,2023-03-31,6.7385,2.52,2023-03-31,2.42,0,是,6,5,-3.9682539682539715,同月
sh.600601,M,月,2023-04-28,8.2392,2.84,2023-04-28,2.52,0,是,6,5,-11.26760563380281,同月
sh.600601,M,月,2022-04-29,9.0643,2.3,2022-04-29,2.06,0,是,6,5,-10.434782608695643,同月
sh.600601,M,月,2022-01-28,10.7185,2.06,2022-01-28,2.0,0,是,6,5,-2.9126213592233037,同月
sh.600601,M,月,2022-06-30,11.9538,2.34,2022-06-30,2.31,0,是,6,5,-1.282051282051274,同月
sh.600601,M,月,2021-11-30,11.9784,2.63,2022-01-28,2.0,2,否,6,5,-23.95437262357414,后2月
sh.600601,M,月,2023-12-29,12.0819,2.89,2024-02-29,1.93,2,否,6,5,-33.21799307958478,后2月
sh.600619,M,月,2023-01-31,11.1304,5.94,2023-01-31,5.53,0,是,6,5,-6.902356902356904,同月
sh.600619,M,月,2023-08-31,11.282,6.08,2024-01-31,5.46,5,否,6,5,-10.197368421052634,后5月
sh.600619,M,月,2023-06-30,12.6205,6.49,2023-08-31,5.71,2,否,6,5,-12.018489984591683,后2月
sh.600619,M,月,2023-02-28,12.788,6.04,2023-04-28,5.88,2,否,6,5,-2.6490066225165587,后2月
sh.600619,M,月,2023-05-31,12.85,6.26,2023-08-31,5.71,3,否,6,5,-8.785942492012778,后3月
sh.600619,M,月,2023-07-31,13.5394,6.37,2023-08-31,5.71,1,否,6,5,-10.36106750392465,后1月
sh.600619,M,月,2022-02-28,14.3019,7.03,2022-04-29,5.61,2,否,6,5,-20.199146514935986,后2月
sh.600619,M,月,2022-03-31,15.8501,6.68,2022-04-29,5.61,1,否,6,5,-16.017964071856277,后1月
sh.600619,M,月,2024-06-28,16.3603,5.17,2024-07-31,4.83,1,否,6,5,-6.576402321083169,后1月
sh.600619,M,月,2024-08-30,16.7513,5.08,2024-08-30,4.88,0,是,6,5,-3.9370078740157513,同月
sh.600621,M,月,2023-06-30,9.5059,10.63,2023-06-30,10.31,0,是,6,5,-3.0103480714957693,同月
sh.600621,M,月,2022-02-28,13.3538,12.35,2022-04-29,9.16,2,否,6,5,-25.829959514170035,后2月
sh.600621,M,月,2022-10-31,13.8394,10.69,2022-12-30,9.87,2,否,6,5,-7.670720299345185,后2月
sh.600621,M,月,2023-05-31,16.5112,10.94,2023-06-30,10.31,1,否,6,5,-5.758683729433264,后1月
sh.600621,M,月,2023-07-31,18.5847,11.98,2023-07-31,10.6,0,是,6,5,-11.519198664440742,同月
sh.600621,M,月,2023-03-31,19.493,11.58,2023-06-30,10.31,3,否,6,5,-10.96718480138169,后3月
sh.600621,M,月,2022-12-30,19.6302,10.33,2022-12-30,9.87,0,是,6,5,-4.453049370764771,同月
sh.600621,M,月,2023-04-28,19.9965,11.09,2023-06-30,10.31,2,否,6,5,-7.033363390441834,后2月
sh.600621,M,月,2022-05-31,20.9835,10.84,2022-05-31,9.79,0,是,6,5,-9.686346863468641,同月
sh.600621,M,月,2022-01-28,21.5742,12.2,2022-04-29,9.16,3,否,6,5,-24.91803278688524,后3月
sh.600635,M,月,2022-10-31,6.6199,2.87,2022-11-30,2.86,1,否,6,5,-0.34843205574913694,后1月
sh.600635,M,月,2023-01-31,7.2455,3.16,2023-04-28,2.91,3,否,6,5,-7.911392405063291,后3月
sh.600635,M,月,2023-03-31,8.6741,3.02,2023-04-28,2.91,1,否,6,5,-3.6423841059602604,后1月
sh.600635,M,月,2023-04-28,8.7524,3.01,2023-04-28,2.91,0,是,6,5,-3.322259136212613,同月
sh.600635,M,月,2022-12-30,8.869,2.96,2023-04-28,2.91,4,否,6,5,-1.689189189189183,后4月
sh.600635,M,月,2022-02-28,8.8885,3.76,2022-04-29,3.02,2,否,6,5,-19.68085106382978,后2月
sh.600635,M,月,2024-06-28,9.0282,2.68,2024-07-31,2.63,1,否,6,5,-1.8656716417910546,后1月
sh.600635,M,月,2022-11-30,9.433,3.14,2022-11-30,2.86,0,是,6,5,-8.917197452229306,同月
sh.600635,M,月,2023-02-28,9.563,3.14,2023-04-28,2.91,2,否,6,5,-7.32484076433121,后2月
sh.600635,M,月,2022-01-28,9.6918,3.56,2022-04-29,3.02,3,否,6,5,-15.168539325842698,后3月
sh.600640,M,月,2023-10-31,6.8543,10.11,2024-02-29,7.66,4,否,6,5,-24.233432245301675,后4月
sh.600640,M,月,2023-09-28,9.5933,10.31,2024-02-29,7.66,5,否,6,5,-25.703200775945685,后5月
sh.600640,M,月,2022-05-31,9.6218,9.82,2022-10-31,8.09,5,否,6,5,-17.61710794297353,后5月
sh.600640,M,月,2022-07-29,10.8272,10.34,2022-10-31,8.09,3,否,6,5,-21.760154738878143,后3月
sh.600640,M,月,2022-04-29,11.556,8.49,2022-04-29,7.55,0,是,6,5,-11.071849234393408,同月
sh.600640,M,月,2025-05-30,11.5933,11.72,2025-06-30,11.28,1,否,6,5,-3.754266211604106,后1月
sh.600640,M,月,2022-02-28,12.0167,11.09,2022-04-29,7.55,2,否,6,5,-31.920649233543735,后2月
sh.600640,M,月,2022-09-30,12.6845,8.45,2022-10-31,8.09,1,否,6,5,-4.260355029585792,后1月
sh.600640,M,月,2024-07-31,13.0495,10.46,2024-08-30,8.96,1,否,6,5,-14.340344168260035,后1月
sh.600640,M,月,2022-03-31,13.6964,11.15,2022-04-29,7.55,1,否,6,5,-32.28699551569507,后1月
sh.600649,M,月,2023-01-31,5.9253,4.02,2023-01-31,3.79,0,是,6,5,-5.7213930348258595,同月
sh.600649,M,月,2023-04-28,6.1646,3.94,2023-04-28,3.82,0,是,6,5,-3.04568527918782,同月
sh.600649,M,月,2022-10-31,6.4683,3.56,2022-10-31,3.52,0,是,6,5,-1.1235955056179785,同月
sh.600649,M,月,2023-02-28,7.0141,4.12,2023-04-28,3.82,2,否,6,5,-7.281553398058259,后2月
sh.600649,M,月,2022-02-28,7.9248,4.22,2022-04-29,3.76,2,否,6,5,-10.90047393364929,后2月
sh.600649,M,月,2023-06-30,8.7955,3.93,2023-06-30,3.85,0,是,6,5,-2.035623409669213,同月
sh.600649,M,月,2023-03-31,8.8236,3.89,2023-04-28,3.82,1,否,6,5,-1.7994858611825266,后1月
sh.600649,M,月,2024-04-30,10.7946,3.6,2024-09-30,3.06,5,否,6,5,-15.0,后5月
sh.600649,M,月,2023-10-31,10.9337,4.1,2024-02-29,3.03,4,否,6,5,-26.097560975609756,后4月
sh.600649,M,月,2023-12-29,10.9451,3.7,2024-02-29,3.03,2,否,6,5,-18.108108108108116,后2月
sh.600660,M,月,2023-05-31,7.1253,32.44,2023-06-30,32.16,1,否,6,5,-0.8631319358816312,后1月
sh.600660,M,月,2023-12-29,7.4305,37.39,2023-12-29,35.9,0,是,6,5,-3.9850227333511685,同月
sh.600660,M,月,2025-11-28,7.4693,65.88,2025-11-28,63.51,0,是,1,0,-3.5974499089253156,同月
sh.600660,M,月,2023-09-28,7.754,36.92,2023-12-29,35.9,3,否,6,5,-2.7627302275189685,后3月
sh.600660,M,月,2025-06-30,7.7947,57.01,2025-08-29,54.18,2,否,6,5,-4.96404139624627,后2月
sh.600660,M,月,2023-11-30,7.9814,37.66,2023-12-29,35.9,1,否,6,5,-4.673393520977159,后1月
sh.600660,M,月,2023-10-31,8.1263,37.2,2023-12-29,35.9,2,否,6,5,-3.49462365591399,后2月
sh.600660,M,月,2022-02-28,8.2814,44.0,2022-04-29,30.23,2,否,6,5,-31.295454545454543,后2月
sh.600660,M,月,2025-01-27,8.452,59.59,2025-04-30,51.7,3,否,6,5,-13.240476590031886,后3月
sh.600660,M,月,2025-05-30,8.8208,57.97,2025-08-29,54.18,3,否,6,5,-6.53786441262722,后3月
sh.600673,M,月,2024-01-31,5.17,6.19,2024-01-31,6.0,0,是,6,5,-3.0694668820678577,同月
sh.600673,M,月,2023-06-30,5.5093,7.21,2023-10-31,6.06,4,否,6,5,-15.950069348127604,后4月
sh.600673,M,月,2023-11-30,5.5903,6.65,2024-01-31,6.0,2,否,6,5,-9.774436090225569,后2月
sh.600673,M,月,2023-09-28,5.823,6.64,2024-01-31,6.0,4,否,6,5,-9.638554216867465,后4月
sh.600673,M,月,2023-10-31,5.91,7.12,2024-01-31,6.0,3,否,6,5,-15.730337078651688,后3月
sh.600673,M,月,2024-09-30,5.9286,7.92,2024-09-30,6.23,0,是,6,5,-21.33838383838383,同月
sh.600673,M,月,2023-07-31,6.2966,7.14,2023-10-31,6.06,3,否,6,5,-15.126050420168069,后3月
sh.600673,M,月,2024-05-31,6.4634,8.37,2024-08-30,6.2,3,否,6,5,-25.92592592592592,后3月
sh.600673,M,月,2024-06-28,6.6017,7.04,2024-08-30,6.2,2,否,6,5,-11.93181818181818,后2月
sh.600673,M,月,2023-05-31,6.616,7.21,2023-10-31,6.06,5,否,6,5,-15.950069348127604,后5月
sh.600685,M,月,2023-10-31,12.0076,22.49,2024-02-29,21.02,4,否,6,5,-6.5362383281458385,后4月
